F_moment_demand_N*mm,F_total_rebar_area_mm*mm,F_moment_arm_mm,R_rebar_carbon_kg/mm
5.865772454902408e7,387.9479136840217,360.0,121.81564489678283
7.661417083954166e7,506.7074790974977,360.0,159.10614843661426
9.747447957706566e7,644.6724839753019,360.0,202.42715996824478
1.2357099614709677e8,817.2684930363542,360.0,256.6223068134152
1.52282611015141e8,1007.1601257615147,360.0,316.24827948911565
2.1957282206322852e8,1452.2012041218818,360.0,455.9911780942708
3.903062952567716e8,2581.390841645315,360.0,810.556724276629
2.1547735548621092e7,142.51147849617124,360.0,44.74860424779777
3.830708541977083e7,253.35373954874885,360.0,79.55307421830713
5.985482096839192e7,395.8652180449201,360.0,124.30167846610493
8.619094219448437e7,570.045913984685,360.0,178.9944169911911
1.1731544909804817e8,775.8958273680435,360.0,243.63128979356566
1.5322834167908332e8,1013.4149581949954,360.0,318.2122968732285
1.9494895915413132e8,1289.3449679506039,360.0,404.85431993648956
2.4714199229419354e8,1634.5369860727085,360.0,513.2446136268304
3.04565222030282e8,2014.3202515230294,360.0,632.4965589782313
4.3914564412645704e8,2904.4024082437636,360.0,911.9823561885416
7.806125905135432e8,5162.78168329063,360.0,1621.113448553258
3.232160332293164e7,213.76721774425687,360.0,67.12290637169666
5.746062812965623e7,380.03060932312326,360.0,119.32961132746071
8.978223145258787e7,593.7978270673801,360.0,186.4525176991574
1.2928641329172656e8,855.0688709770275,360.0,268.49162548678663
1.7597317364707223e8,1163.843741052065,360.0,365.44693469034854
2.2984251251862493e8,1520.122437292493,360.0,477.31844530984284
2.9242343873119694e8,1934.0174519259058,360.0,607.2814799047344
3.7071298844129026e8,2451.8054791090626,360.0,769.8669204402455
4.5684783304542303e8,3021.480377284544,360.0,948.7448384673469
6.587184661896856e8,4356.603612365645,360.0,1367.9735342828126
1.170918885770315e9,7744.172524935945,360.0,2431.6701728298867
4.3095471097242184e7,285.0229569923425,360.0,89.49720849559554
7.661417083954166e7,506.7074790974977,360.0,159.10614843661426
1.1970964193678384e8,791.7304360898402,360.0,248.60335693220986
1.7238188438896874e8,1140.09182796937,360.0,357.9888339823822
2.3463089819609633e8,1551.791654736087,360.0,487.2625795871313
3.0645668335816664e8,2026.8299163899908,360.0,636.424593746457
3.8989791830826265e8,2578.6899359012077,360.0,809.7086398729791
4.942839845883871e8,3269.073972145417,360.0,1026.4892272536608
6.09130444060564e8,4028.6405030460587,360.0,1264.9931179564626
8.782912882529141e8,5808.804816487527,360.0,1823.9647123770833
1.5612251810270865e9,10325.56336658126,360.0,3242.226897106516
1.0175319564626627e7,71.25573924808562,340.0,22.374302123898886
1.8089457003780667e7,126.67686977437442,340.0,39.776537109153566
2.8264776568407293e7,197.93260902246004,340.0,62.150839233052466
4.070127825850651e7,285.0229569923425,340.0,89.49720849559554
5.53989620740783e7,387.9479136840217,340.0,121.81564489678283
7.235782801512267e7,506.7074790974977,340.0,159.10614843661426
9.205923071167313e7,644.6724839753019,340.0,202.42715996824478
1.1670594080559139e8,817.2684930363542,340.0,256.6223068134152
1.438224659587443e8,1007.1601257615147,340.0,316.24827948911565
2.073743319486047e8,1452.2012041218818,340.0,455.9911780942708
3.68622612186951e8,2581.390841645315,340.0,810.556724276629
2.0350639129253253e7,142.51147849617124,340.0,44.74860424779777
3.617891400756133e7,253.35373954874885,340.0,79.55307421830713
5.652955313681459e7,395.8652180449201,340.0,124.30167846610493
8.140255651701301e7,570.045913984685,340.0,178.9944169911911
1.107979241481566e8,775.8958273680435,340.0,243.63128979356566
1.4471565603024533e8,1013.4149581949954,340.0,318.2122968732285
1.8411846142334625e8,1289.3449679506039,340.0,404.85431993648956
2.3341188161118278e8,1634.5369860727085,340.0,513.2446136268304
2.876449319174886e8,2014.3202515230294,340.0,632.4965589782313
4.147486638972094e8,2904.4024082437636,340.0,911.9823561885416
7.37245224373902e8,5162.78168329063,340.0,1621.113448553258
3.0525958693879884e7,213.76721774425687,340.0,67.12290637169666
5.4268371011342e7,380.03060932312326,340.0,119.32961132746071
8.479432970522189e7,593.7978270673801,340.0,186.4525176991574
1.2210383477551953e8,855.0688709770275,340.0,268.49162548678663
1.6619688622223487e8,1163.843741052065,340.0,365.44693469034854
2.17073484045368e8,1520.122437292493,340.0,477.31844530984284
2.7617769213501936e8,1934.0174519259058,340.0,607.2814799047344
3.5011782241677415e8,2451.8054791090626,340.0,769.8669204402455
4.3146739787623286e8,3021.480377284544,340.0,948.7448384673469
6.221229958458141e8,4356.603612365645,340.0,1367.9735342828126
1.105867836560853e9,7744.172524935945,340.0,2431.6701728298867
4.070127825850651e7,285.0229569923425,340.0,89.49720849559554
7.235782801512267e7,506.7074790974977,340.0,159.10614843661426
1.1305910627362917e8,791.7304360898402,340.0,248.60335693220986
1.6280511303402603e8,1140.09182796937,340.0,357.9888339823822
2.215958482963132e8,1551.791654736087,340.0,487.2625795871313
2.8943131206049067e8,2026.8299163899908,340.0,636.424593746457
3.682369228466925e8,2578.6899359012077,340.0,809.7086398729791
4.6682376322236556e8,3269.073972145417,340.0,1026.4892272536608
5.752898638349771e8,4028.6405030460587,340.0,1264.9931179564626
8.294973277944188e8,5808.804816487527,340.0,1823.9647123770833
1.474490448747804e9,10325.56336658126,340.0,3242.226897106516
9.576771354942707e6,71.25573924808562,320.0,22.374302123898886
1.7025371297675923e7,126.67686977437442,320.0,39.776537109153566
2.6602142652618628e7,197.93260902246004,320.0,62.150839233052466
3.830708541977083e7,285.0229569923425,320.0,89.49720849559554
5.214019959913252e7,387.9479136840217,320.0,121.81564489678283
6.810148519070369e7,506.7074790974977,320.0,159.10614843661426
8.664398184628057e7,644.6724839753019,320.0,202.42715996824478
1.0984088546408601e8,817.2684930363542,320.0,256.6223068134152
1.3536232090234756e8,1007.1601257615147,320.0,316.24827948911565
1.9517584183398092e8,1452.2012041218818,320.0,455.9911780942708
3.4693892911713034e8,2581.390841645315,320.0,810.556724276629
1.9153542709885415e7,142.51147849617124,320.0,44.74860424779777
3.4050742595351845e7,253.35373954874885,320.0,79.55307421830713
5.3204285305237256e7,395.8652180449201,320.0,124.30167846610493
7.661417083954166e7,570.045913984685,320.0,178.9944169911911
1.0428039919826505e8,775.8958273680435,320.0,243.63128979356566
1.3620297038140738e8,1013.4149581949954,320.0,318.2122968732285
1.7328796369256115e8,1289.3449679506039,320.0,404.85431993648956
2.1968177092817202e8,1634.5369860727085,320.0,513.2446136268304
2.707246418046951e8,2014.3202515230294,320.0,632.4965589782313
3.9035168366796184e8,2904.4024082437636,320.0,911.9823561885416
6.938778582342607e8,5162.78168329063,320.0,1621.113448553258
2.8730314064828124e7,213.76721774425687,320.0,67.12290637169666
5.107611389302776e7,380.03060932312326,320.0,119.32961132746071
7.98064279578559e7,593.7978270673801,320.0,186.4525176991574
1.149212562593125e8,855.0688709770275,320.0,268.49162548678663
1.5642059879739755e8,1163.843741052065,320.0,365.44693469034854
2.0430445557211104e8,1520.122437292493,320.0,477.31844530984284
2.5993194553884175e8,1934.0174519259058,320.0,607.2814799047344
3.2952265639225805e8,2451.8054791090626,320.0,769.8669204402455
4.060869627070427e8,3021.480377284544,320.0,948.7448384673469
5.855275255019428e8,4356.603612365645,320.0,1367.9735342828126
1.0408167873513911e9,7744.172524935945,320.0,2431.6701728298867
3.830708541977083e7,285.0229569923425,320.0,89.49720849559554
6.810148519070369e7,506.7074790974977,320.0,159.10614843661426
1.0640857061047451e8,791.7304360898402,320.0,248.60335693220986
1.5322834167908332e8,1140.09182796937,320.0,357.9888339823822
2.085607983965301e8,1551.791654736087,320.0,487.2625795871313
2.7240594076281476e8,2026.8299163899908,320.0,636.424593746457
3.465759273851223e8,2578.6899359012077,320.0,809.7086398729791
4.3936354185634404e8,3269.073972145417,320.0,1026.4892272536608
5.414492836093903e8,4028.6405030460587,320.0,1264.9931179564626
7.807033673359237e8,5808.804816487527,320.0,1823.9647123770833
1.3877557164685214e9,10325.56336658126,320.0,3242.226897106516
8.978223145258788e6,71.25573924808562,300.0,22.374302123898886
1.5961285591571178e7,126.67686977437442,300.0,39.776537109153566
2.4939508736829966e7,197.93260902246004,300.0,62.150839233052466
3.591289258103515e7,285.0229569923425,300.0,89.49720849559554
4.888143712418674e7,387.9479136840217,300.0,121.81564489678283
6.384514236628471e7,506.7074790974977,300.0,159.10614843661426
8.122873298088804e7,644.6724839753019,300.0,202.42715996824478
1.0297583012258063e8,817.2684930363542,300.0,256.6223068134152
1.2690217584595084e8,1007.1601257615147,300.0,316.24827948911565
1.829773517193571e8,1452.2012041218818,300.0,455.9911780942708
3.252552460473097e8,2581.390841645315,300.0,810.556724276629
1.7956446290517576e7,142.51147849617124,300.0,44.74860424779777
3.1922571183142357e7,253.35373954874885,300.0,79.55307421830713
4.987901747365993e7,395.8652180449201,300.0,124.30167846610493
7.18257851620703e7,570.045913984685,300.0,178.9944169911911
9.776287424837348e7,775.8958273680435,300.0,243.63128979356566
1.2769028473256943e8,1013.4149581949954,300.0,318.2122968732285
1.6245746596177608e8,1289.3449679506039,300.0,404.85431993648956
2.0595166024516127e8,1634.5369860727085,300.0,513.2446136268304
2.5380435169190168e8,2014.3202515230294,300.0,632.4965589782313
3.659547034387142e8,2904.4024082437636,300.0,911.9823561885416
6.505104920946194e8,5162.78168329063,300.0,1621.113448553258
2.6934669435776368e7,213.76721774425687,300.0,67.12290637169666
4.788385677471352e7,380.03060932312326,300.0,119.32961132746071
7.48185262104899e7,593.7978270673801,300.0,186.4525176991574
1.0773867774310547e8,855.0688709770275,300.0,268.49162548678663
1.466443113725602e8,1163.843741052065,300.0,365.44693469034854
1.915354270988541e8,1520.122437292493,300.0,477.31844530984284
2.4368619894266415e8,1934.0174519259058,300.0,607.2814799047344
3.089274903677419e8,2451.8054791090626,300.0,769.8669204402455
3.807065275378525e8,3021.480377284544,300.0,948.7448384673469
5.489320551580713e8,4356.603612365645,300.0,1367.9735342828126
9.75765738141929e8,7744.172524935945,300.0,2431.6701728298867
3.591289258103515e7,285.0229569923425,300.0,89.49720849559554
6.384514236628471e7,506.7074790974977,300.0,159.10614843661426
9.975803494731987e7,791.7304360898402,300.0,248.60335693220986
1.436515703241406e8,1140.09182796937,300.0,357.9888339823822
1.9552574849674696e8,1551.791654736087,300.0,487.2625795871313
2.5538056946513885e8,2026.8299163899908,300.0,636.424593746457
3.2491493192355216e8,2578.6899359012077,300.0,809.7086398729791
4.1190332049032253e8,3269.073972145417,300.0,1026.4892272536608
5.0760870338380337e8,4028.6405030460587,300.0,1264.9931179564626
7.319094068774284e8,5808.804816487527,300.0,1823.9647123770833
1.3010209841892388e9,10325.56336658126,300.0,3242.226897106516
7.10775998999654e6,71.25573924808562,237.5,22.374302123898886
1.263601775999385e7,126.67686977437442,237.5,39.776537109153566
1.974377774999039e7,197.93260902246004,237.5,62.150839233052466
2.843103995998616e7,285.0229569923425,237.5,89.49720849559554
3.8697804389981166e7,387.9479136840217,237.5,121.81564489678283
5.05440710399754e7,506.7074790974977,237.5,159.10614843661426
6.430608027653637e7,644.6724839753019,237.5,202.42715996824478
8.152253218037634e7,817.2684930363542,237.5,256.6223068134152
1.0046422254471108e8,1007.1601257615147,237.5,316.24827948911565
1.4485707011115772e8,1452.2012041218818,237.5,455.9911780942708
2.5749373645412016e8,2581.390841645315,237.5,810.556724276629
1.421551997999308e7,142.51147849617124,237.5,44.74860424779777
2.52720355199877e7,253.35373954874885,237.5,79.55307421830713
3.948755549998078e7,395.8652180449201,237.5,124.30167846610493
5.686207991997232e7,570.045913984685,237.5,178.9944169911911
7.739560877996233e7,775.8958273680435,237.5,243.63128979356566
1.010881420799508e8,1013.4149581949954,237.5,318.2122968732285
1.2861216055307274e8,1289.3449679506039,237.5,404.85431993648956
1.6304506436075267e8,1634.5369860727085,237.5,513.2446136268304
2.0092844508942217e8,2014.3202515230294,237.5,632.4965589782313
2.8971414022231543e8,2904.4024082437636,237.5,911.9823561885416
5.149874729082403e8,5162.78168329063,237.5,1621.113448553258
2.1323279969989624e7,213.76721774425687,237.5,67.12290637169666
3.790805327998154e7,380.03060932312326,237.5,119.32961132746071
5.9231333249971166e7,593.7978270673801,237.5,186.4525176991574
8.52931198799585e7,855.0688709770275,237.5,268.49162548678663
1.1609341316994348e8,1163.843741052065,237.5,365.44693469034854
1.5163221311992615e8,1520.122437292493,237.5,477.31844530984284
1.929182408296091e8,1934.0174519259058,237.5,607.2814799047344
2.4456759654112902e8,2451.8054791090626,237.5,769.8669204402455
3.013926676341332e8,3021.480377284544,237.5,948.7448384673469
4.345712103334731e8,4356.603612365645,237.5,1367.9735342828126
7.724812093623605e8,7744.172524935945,237.5,2431.6701728298867
2.843103995998616e7,285.0229569923425,237.5,89.49720849559554
5.05440710399754e7,506.7074790974977,237.5,159.10614843661426
7.897511099996156e7,791.7304360898402,237.5,248.60335693220986
1.1372415983994465e8,1140.09182796937,237.5,357.9888339823822
1.5479121755992466e8,1551.791654736087,237.5,487.2625795871313
2.021762841599016e8,2026.8299163899908,237.5,636.424593746457
2.5722432110614547e8,2578.6899359012077,237.5,809.7086398729791
3.2609012872150534e8,3269.073972145417,237.5,1026.4892272536608
4.0185689017884433e8,4028.6405030460587,237.5,1264.9931179564626
5.794282804446309e8,5808.804816487527,237.5,1823.9647123770833
1.0299749458164806e9,10325.56336658126,237.5,3242.226897106516
6.733667358944091e6,71.25573924808562,225.0,22.374302123898886
1.1970964193678383e7,126.67686977437442,225.0,39.776537109153566
1.8704631552622475e7,197.93260902246004,225.0,62.150839233052466
2.6934669435776364e7,285.0229569923425,225.0,89.49720849559554
3.666107784314005e7,387.9479136840217,225.0,121.81564489678283
4.788385677471353e7,506.7074790974977,225.0,159.10614843661426
6.092154973566604e7,644.6724839753019,225.0,202.42715996824478
7.723187259193547e7,817.2684930363542,225.0,256.6223068134152
9.517663188446313e7,1007.1601257615147,225.0,316.24827948911565
1.3723301378951782e8,1452.2012041218818,225.0,455.9911780942708
2.4394143453548226e8,2581.390841645315,225.0,810.556724276629
1.3467334717888182e7,142.51147849617124,225.0,44.74860424779777
2.3941928387356766e7,253.35373954874885,225.0,79.55307421830713
3.740926310524495e7,395.8652180449201,225.0,124.30167846610493
5.386933887155273e7,570.045913984685,225.0,178.9944169911911
7.33221556862801e7,775.8958273680435,225.0,243.63128979356566
9.576771354942706e7,1013.4149581949954,225.0,318.2122968732285
1.2184309947133207e8,1289.3449679506039,225.0,404.85431993648956
1.5446374518387094e8,1634.5369860727085,225.0,513.2446136268304
1.9035326376892626e8,2014.3202515230294,225.0,632.4965589782313
2.7446602757903564e8,2904.4024082437636,225.0,911.9823561885416
4.878828690709645e8,5162.78168329063,225.0,1621.113448553258
2.0201002076832276e7,213.76721774425687,225.0,67.12290637169666
3.5912892581035145e7,380.03060932312326,225.0,119.32961132746071
5.6113894657867424e7,593.7978270673801,225.0,186.4525176991574
8.08040083073291e7,855.0688709770275,225.0,268.49162548678663
1.0998323352942014e8,1163.843741052065,225.0,365.44693469034854
1.4365157032414058e8,1520.122437292493,225.0,477.31844530984284
1.827646492069981e8,1934.0174519259058,225.0,607.2814799047344
2.3169561777580643e8,2451.8054791090626,225.0,769.8669204402455
2.855298956533894e8,3021.480377284544,225.0,948.7448384673469
4.1169904136855346e8,4356.603612365645,225.0,1367.9735342828126
7.318243036064469e8,7744.172524935945,225.0,2431.6701728298867
2.6934669435776364e7,285.0229569923425,225.0,89.49720849559554
4.788385677471353e7,506.7074790974977,225.0,159.10614843661426
7.48185262104899e7,791.7304360898402,225.0,248.60335693220986
1.0773867774310546e8,1140.09182796937,225.0,357.9888339823822
1.466443113725602e8,1551.791654736087,225.0,487.2625795871313
1.9153542709885412e8,2026.8299163899908,225.0,636.424593746457
2.4368619894266415e8,2578.6899359012077,225.0,809.7086398729791
3.089274903677419e8,3269.073972145417,225.0,1026.4892272536608
3.807065275378525e8,4028.6405030460587,225.0,1264.9931179564626
5.489320551580713e8,5808.804816487527,225.0,1823.9647123770833
9.75765738141929e8,10325.56336658126,225.0,3242.226897106516
6.359574727891642e6,71.25573924808562,212.5,22.374302123898886
1.1305910627362918e7,126.67686977437442,212.5,39.776537109153566
1.7665485355254557e7,197.93260902246004,212.5,62.150839233052466
2.5438298911566567e7,285.0229569923425,212.5,89.49720849559554
3.4624351296298936e7,387.9479136840217,212.5,121.81564489678283
4.522364250945167e7,506.7074790974977,212.5,159.10614843661426
5.75370191947957e7,644.6724839753019,212.5,202.42715996824478
7.294121300349462e7,817.2684930363542,212.5,256.6223068134152
8.988904122421518e7,1007.1601257615147,212.5,316.24827948911565
1.2960895746787794e8,1452.2012041218818,212.5,455.9911780942708
2.3038913261684436e8,2581.390841645315,212.5,810.556724276629
1.2719149455783283e7,142.51147849617124,212.5,44.74860424779777
2.2611821254725836e7,253.35373954874885,212.5,79.55307421830713
3.5330970710509114e7,395.8652180449201,212.5,124.30167846610493
5.087659782313313e7,570.045913984685,212.5,178.9944169911911
6.924870259259787e7,775.8958273680435,212.5,243.63128979356566
9.044728501890334e7,1013.4149581949954,212.5,318.2122968732285
1.150740383895914e8,1289.3449679506039,212.5,404.85431993648956
1.4588242600698924e8,1634.5369860727085,212.5,513.2446136268304
1.7977808244843036e8,2014.3202515230294,212.5,632.4965589782313
2.5921791493575588e8,2904.4024082437636,212.5,911.9823561885416
4.607782652336887e8,5162.78168329063,212.5,1621.113448553258
1.9078724183674928e7,213.76721774425687,212.5,67.12290637169666
3.391773188208875e7,380.03060932312326,212.5,119.32961132746071
5.2996456065763675e7,593.7978270673801,212.5,186.4525176991574
7.631489673469971e7,855.0688709770275,212.5,268.49162548678663
1.0387305388889681e8,1163.843741052065,212.5,365.44693469034854
1.35670927528355e8,1520.122437292493,212.5,477.31844530984284
1.726110575843871e8,1934.0174519259058,212.5,607.2814799047344
2.1882363901048386e8,2451.8054791090626,212.5,769.8669204402455
2.6966712367264557e8,3021.480377284544,212.5,948.7448384673469
3.8882687240363383e8,4356.603612365645,212.5,1367.9735342828126
6.911673978505331e8,7744.172524935945,212.5,2431.6701728298867
2.5438298911566567e7,285.0229569923425,212.5,89.49720849559554
4.522364250945167e7,506.7074790974977,212.5,159.10614843661426
7.066194142101823e7,791.7304360898402,212.5,248.60335693220986
1.0175319564626627e8,1140.09182796937,212.5,357.9888339823822
1.3849740518519574e8,1551.791654736087,212.5,487.2625795871313
1.808945700378067e8,2026.8299163899908,212.5,636.424593746457
2.301480767791828e8,2578.6899359012077,212.5,809.7086398729791
2.917648520139785e8,3269.073972145417,212.5,1026.4892272536608
3.595561648968607e8,4028.6405030460587,212.5,1264.9931179564626
5.1843582987151176e8,5808.804816487527,212.5,1823.9647123770833
9.215565304673774e8,10325.56336658126,212.5,3242.226897106516
5.985482096839192e6,71.25573924808562,200.0,22.374302123898886
1.0640857061047452e7,126.67686977437442,200.0,39.776537109153566
1.6626339157886643e7,197.93260902246004,200.0,62.150839233052466
2.394192838735677e7,285.0229569923425,200.0,89.49720849559554
3.2587624749457825e7,387.9479136840217,200.0,121.81564489678283
4.256342824418981e7,506.7074790974977,200.0,159.10614843661426
5.415248865392537e7,644.6724839753019,200.0,202.42715996824478
6.865055341505376e7,817.2684930363542,200.0,256.6223068134152
8.460145056396723e7,1007.1601257615147,200.0,316.24827948911565
1.2198490114623806e8,1452.2012041218818,200.0,455.9911780942708
2.1683683069820645e8,2581.390841645315,200.0,810.556724276629
1.1970964193678385e7,142.51147849617124,200.0,44.74860424779777
2.1281714122094903e7,253.35373954874885,200.0,79.55307421830713
3.3252678315773286e7,395.8652180449201,200.0,124.30167846610493
4.788385677471354e7,570.045913984685,200.0,178.9944169911911
6.517524949891565e7,775.8958273680435,200.0,243.63128979356566
8.512685648837961e7,1013.4149581949954,200.0,318.2122968732285
1.0830497730785073e8,1289.3449679506039,200.0,404.85431993648956
1.373011068301075e8,1634.5369860727085,200.0,513.2446136268304
1.6920290112793446e8,2014.3202515230294,200.0,632.4965589782313
2.4396980229247612e8,2904.4024082437636,200.0,911.9823561885416
4.336736613964129e8,5162.78168329063,200.0,1621.113448553258
1.795644629051758e7,213.76721774425687,200.0,67.12290637169666
3.1922571183142353e7,380.03060932312326,200.0,119.32961132746071
4.987901747365993e7,593.7978270673801,200.0,186.4525176991574
7.182578516207032e7,855.0688709770275,200.0,268.49162548678663
9.776287424837346e7,1163.843741052065,200.0,365.44693469034854
1.2769028473256941e8,1520.122437292493,200.0,477.31844530984284
1.6245746596177608e8,1934.0174519259058,200.0,607.2814799047344
2.0595166024516127e8,2451.8054791090626,200.0,769.8669204402455
2.5380435169190168e8,3021.480377284544,200.0,948.7448384673469
3.659547034387142e8,4356.603612365645,200.0,1367.9735342828126
6.505104920946194e8,7744.172524935945,200.0,2431.6701728298867
2.394192838735677e7,285.0229569923425,200.0,89.49720849559554
4.256342824418981e7,506.7074790974977,200.0,159.10614843661426
6.650535663154657e7,791.7304360898402,200.0,248.60335693220986
9.576771354942708e7,1140.09182796937,200.0,357.9888339823822
1.303504989978313e8,1551.791654736087,200.0,487.2625795871313
1.7025371297675923e8,2026.8299163899908,200.0,636.424593746457
2.1660995461570147e8,2578.6899359012077,200.0,809.7086398729791
2.74602213660215e8,3269.073972145417,200.0,1026.4892272536608
3.384058022558689e8,4028.6405030460587,200.0,1264.9931179564626
4.8793960458495224e8,5808.804816487527,200.0,1823.9647123770833
8.673473227928258e8,10325.56336658126,200.0,3242.226897106516
5.611389465786742e6,71.25573924808562,187.5,22.374302123898886
9.975803494731987e6,126.67686977437442,187.5,39.776537109153566
1.5587192960518727e7,197.93260902246004,187.5,62.150839233052466
2.244555786314697e7,285.0229569923425,187.5,89.49720849559554
3.055089820261671e7,387.9479136840217,187.5,121.81564489678283
3.990321397892795e7,506.7074790974977,187.5,159.10614843661426
5.076795811305503e7,644.6724839753019,187.5,202.42715996824478
6.43598938266129e7,817.2684930363542,187.5,256.6223068134152
7.931385990371928e7,1007.1601257615147,187.5,316.24827948911565
1.1436084482459818e8,1452.2012041218818,187.5,455.9911780942708
2.0328452877956855e8,2581.390841645315,187.5,810.556724276629
1.1222778931573484e7,142.51147849617124,187.5,44.74860424779777
1.9951606989463974e7,253.35373954874885,187.5,79.55307421830713
3.1174385921037454e7,395.8652180449201,187.5,124.30167846610493
4.489111572629394e7,570.045913984685,187.5,178.9944169911911
6.110179640523342e7,775.8958273680435,187.5,243.63128979356566
7.98064279578559e7,1013.4149581949954,187.5,318.2122968732285
1.0153591622611006e8,1289.3449679506039,187.5,404.85431993648956
1.287197876532258e8,1634.5369860727085,187.5,513.2446136268304
1.5862771980743855e8,2014.3202515230294,187.5,632.4965589782313
2.2872168964919636e8,2904.4024082437636,187.5,911.9823561885416
4.065690575591371e8,5162.78168329063,187.5,1621.113448553258
1.6834168397360228e7,213.76721774425687,187.5,67.12290637169666
2.9927410484195955e7,380.03060932312326,187.5,119.32961132746071
4.676157888155618e7,593.7978270673801,187.5,186.4525176991574
6.733667358944091e7,855.0688709770275,187.5,268.49162548678663
9.165269460785012e7,1163.843741052065,187.5,365.44693469034854
1.1970964193678382e8,1520.122437292493,187.5,477.31844530984284
1.523038743391651e8,1934.0174519259058,187.5,607.2814799047344
1.930796814798387e8,2451.8054791090626,187.5,769.8669204402455
2.3794157971115783e8,3021.480377284544,187.5,948.7448384673469
3.430825344737946e8,4356.603612365645,187.5,1367.9735342828126
6.098535863387057e8,7744.172524935945,187.5,2431.6701728298867
2.244555786314697e7,285.0229569923425,187.5,89.49720849559554
3.990321397892795e7,506.7074790974977,187.5,159.10614843661426
6.234877184207491e7,791.7304360898402,187.5,248.60335693220986
8.978223145258787e7,1140.09182796937,187.5,357.9888339823822
1.2220359281046684e8,1551.791654736087,187.5,487.2625795871313
1.596128559157118e8,2026.8299163899908,187.5,636.424593746457
2.030718324522201e8,2578.6899359012077,187.5,809.7086398729791
2.574395753064516e8,3269.073972145417,187.5,1026.4892272536608
3.172554396148771e8,4028.6405030460587,187.5,1264.9931179564626
4.574433792983927e8,5808.804816487527,187.5,1823.9647123770833
8.131381151182742e8,10325.56336658126,187.5,3242.226897106516
1.066163998499481e7,71.25573924808562,356.25,22.374302123898886
1.8954026639990773e7,126.67686977437442,356.25,39.776537109153566
2.9615666624985583e7,197.93260902246004,356.25,62.150839233052466
4.264655993997924e7,285.0229569923425,356.25,89.49720849559554
5.804670658497175e7,387.9479136840217,356.25,121.81564489678283
7.581610655996309e7,506.7074790974977,356.25,159.10614843661426
9.645912041480455e7,644.6724839753019,356.25,202.42715996824478
1.2228379827056451e8,817.2684930363542,356.25,256.6223068134152
1.506963338170666e8,1007.1601257615147,356.25,316.24827948911565
2.1728560516673654e8,1452.2012041218818,356.25,455.9911780942708
3.8624060468118024e8,2581.390841645315,356.25,810.556724276629
2.132327996998962e7,142.51147849617124,356.25,44.74860424779777
3.7908053279981546e7,253.35373954874885,356.25,79.55307421830713
5.9231333249971166e7,395.8652180449201,356.25,124.30167846610493
8.529311987995848e7,570.045913984685,356.25,178.9944169911911
1.160934131699435e8,775.8958273680435,356.25,243.63128979356566
1.5163221311992618e8,1013.4149581949954,356.25,318.2122968732285
1.929182408296091e8,1289.3449679506039,356.25,404.85431993648956
2.4456759654112902e8,1634.5369860727085,356.25,513.2446136268304
3.013926676341332e8,2014.3202515230294,356.25,632.4965589782313
4.345712103334731e8,2904.4024082437636,356.25,911.9823561885416
7.724812093623605e8,5162.78168329063,356.25,1621.113448553258
3.1984919954984438e7,213.76721774425687,356.25,67.12290637169666
5.6862079919972315e7,380.03060932312326,356.25,119.32961132746071
8.884699987495676e7,593.7978270673801,356.25,186.4525176991574
1.2793967981993775e8,855.0688709770275,356.25,268.49162548678663
1.7414011975491524e8,1163.843741052065,356.25,365.44693469034854
2.2744831967988926e8,1520.122437292493,356.25,477.31844530984284
2.893773612444137e8,1934.0174519259058,356.25,607.2814799047344
3.668513948116935e8,2451.8054791090626,356.25,769.8669204402455
4.520890014511999e8,3021.480377284544,356.25,948.7448384673469
6.518568155002097e8,4356.603612365645,356.25,1367.9735342828126
1.1587218140435407e9,7744.172524935945,356.25,2431.6701728298867
4.264655993997924e7,285.0229569923425,356.25,89.49720849559554
7.581610655996309e7,506.7074790974977,356.25,159.10614843661426
1.1846266649994233e8,791.7304360898402,356.25,248.60335693220986
1.7058623975991696e8,1140.09182796937,356.25,357.9888339823822
2.32186826339887e8,1551.791654736087,356.25,487.2625795871313
3.0326442623985237e8,2026.8299163899908,356.25,636.424593746457
3.858364816592182e8,2578.6899359012077,356.25,809.7086398729791
4.8913519308225805e8,3269.073972145417,356.25,1026.4892272536608
6.027853352682664e8,4028.6405030460587,356.25,1264.9931179564626
8.691424206669462e8,5808.804816487527,356.25,1823.9647123770833
1.544962418724721e9,10325.56336658126,356.25,3242.226897106516
1.0100501038416136e7,71.25573924808562,337.5,22.374302123898886
1.7956446290517576e7,126.67686977437442,337.5,39.776537109153566
2.805694732893371e7,197.93260902246004,337.5,62.150839233052466
4.0402004153664544e7,285.0229569923425,337.5,89.49720849559554
5.4991616764710076e7,387.9479136840217,337.5,121.81564489678283
7.18257851620703e7,506.7074790974977,337.5,159.10614843661426
9.138232460349905e7,644.6724839753019,337.5,202.42715996824478
1.1584780888790321e8,817.2684930363542,337.5,256.6223068134152
1.427649478266947e8,1007.1601257615147,337.5,316.24827948911565
2.0584952068427673e8,1452.2012041218818,337.5,455.9911780942708
3.6591215180322343e8,2581.390841645315,337.5,810.556724276629
2.0201002076832272e7,142.51147849617124,337.5,44.74860424779777
3.591289258103515e7,253.35373954874885,337.5,79.55307421830713
5.611389465786742e7,395.8652180449201,337.5,124.30167846610493
8.080400830732909e7,570.045913984685,337.5,178.9944169911911
1.0998323352942015e8,775.8958273680435,337.5,243.63128979356566
1.436515703241406e8,1013.4149581949954,337.5,318.2122968732285
